kernel [0];class [1];nclusters [2];master (s) [3];master relative stdev (%) [4];slave (s) [5];slave relative stdev (%) [6];comm (s) [7];comm relative stdev (%) [8];data sent (MB) [9];data received (MB) [10];power (W) [11];power relative stdev (%) [12];energy (J) [13];energy relative stdev (%) [14]
fast;standard;16,0.0,nan,0.36,0.0,1.0,3.775895784003839,64.0,75.98,5.0,1.0139088535686498,67.69,1.0181361623336853
fast;standard;4,0.0,nan,1.44,1.540640131753995e-14,0.64,0.5006019195337802,64.0,75.98,4.45,0.22007994095086933,46.93,0.2635462808343045
fast;tiny;2,0.0,nan,0.18,0.0,0.29,6.9583841738506225,4.0,4.18,3.88,1.2910212593598356,13.71,1.4464737859006835
fast;tiny;8,0.0,nan,0.05,1.5320013918060688e-14,0.44,6.770529540979315,4.0,4.18,4.46,0.6270221499879775,24.68,0.6643123958610305
fast;tiny;1,0.0,nan,0.36,0.0,0.35,0.3285882942719287,4.0,4.18,3.87,0.7040878521933854,13.71,0.6584857521969535
fast;tiny;16,0.0,nan,0.02,0.0,1.16,12.102197570286819,4.0,4.18,5.14,1.175901708115985,43.92,1.1789634785769616
fast;tiny;4,0.0,nan,0.09,0.0,0.35,15.346593076406927,4.0,4.18,4.06,0.45126299310249524,18.4,0.47499219532685394
fast;small;2,0.0,nan,0.72,1.5397373883050016e-14,0.46,0.18210290339793084,16.0,17.49,4.13,0.3560304858696468,22.86,0.22391047930130914
fast;small;8,0.0,nan,0.18,0.0,0.44,12.674427674819588,16.0,17.49,4.51,0.9030659814896851,29.48,0.8443175659320581
fast;small;1,0.0,nan,1.44,0.0,0.9,0.1577312153680121,16.0,17.49,4.11,0.5038266888155652,22.78,0.5159401371228207
fast;small;16,0.0,nan,0.09,1.5374494884855098e-14,1.04,4.923433936356415,16.0,17.49,5.14,1.1702890313602201,49.06,1.1654173030748962
fast;small;4,0.0,nan,0.36,0.0,0.39,7.263236515034559,16.0,17.49,4.19,0.4985819727273441,23.18,0.6266486376862642
fast;huge;2,0.0,nan,25.94,1.3697443837883919e-14,9.41,0.0817142535251492,576.0,899.93,4.55,0.2449522376959922,343.37,0.2263244698244122
fast;huge;8,0.0,nan,6.48,0.0,1.25,5.560643541076544,576.0,899.93,4.69,0.23763398902390434,274.4,0.2430600310566589
fast;huge;1,0.0,nan,51.87,1.369747763657598e-14,27.21,0.0029085613772625767,576.0,899.93,4.49,0.10199367226698736,456.35,0.08079905198416015
fast;huge;16,0.0,nan,3.24,1.3696881959064497e-14,0.98,6.789995214566743,576.0,899.93,4.8,0.14586372160866537,276.16,0.1499410803417585
fast;huge;4,0.0,nan,12.97,1.3697364622852984e-14,3.17,0.852238198057412,576.0,899.93,4.64,0.28603922297157475,294.76,0.26810230957599723
gf;large;2,0.0,nan,17.24,5.2204656889667605e-06,7.6,0.3820521774126112,256.0,266.1,4.74,0.14771048744460535,206.34,0.16220473450947967
gf;large;8,0.0,nan,4.31,1.136626640934991e-05,2.62,2.4100833410320797,256.0,266.11,5.04,0.5960862957324677,164.07,0.6057902088653628
gf;large;1,0.0,nan,34.48,0.0,19.37,0.002353511636180032,256.0,266.1,4.62,0.6078585546499987,284.3,0.6154190575902395
gf;large;16,0.0,nan,2.16,1.392024747053714e-05,2.98,3.200559434633051,256.0,266.11,5.29,0.7466320475664069,172.14,0.7779218628108023
gf;large;4,0.0,nan,8.62,9.060580101946573e-06,3.71,1.2598615446994663,256.0,266.1,4.94,3.9401819382795673,175.51,3.9299050269345632
gf;standard;2,0.0,nan,4.31,1.870558507996655e-05,2.06,0.04191287331401772,64.0,66.53,4.57,0.26235242675994647,61.91,0.29456816058213453
gf;standard;8,0.0,nan,1.08,3.711791284186e-05,0.96,1.5267025538487458,64.0,66.53,4.84,0.920165932779321,60.65,0.8709194520511675
gf;standard;1,0.0,nan,8.62,2.060723014650063e-14,4.96,0.01531156362960184,64.0,66.53,4.52,0.521442995247746,79.3,0.4836173875809543
gf;standard;16,0.0,nan,0.54,9.27808173728122e-05,1.54,3.3832105325661694,64.0,66.54,5.28,1.4105588007168102,76.76,1.4023673162549384
gf;standard;4,0.0,nan,2.16,4.731986747801678e-05,1.18,4.538537833898744,64.0,66.53,4.64,3.996403888551829,53.48,3.995750047236149
gf;tiny;2,0.0,nan,0.17,0.0004779115615261403,0.37,12.093000138642644,4.0,4.1,3.98,0.5729524749241879,14.05,0.7140637594379275
gf;tiny;8,0.0,nan,0.04,1.5925486915396084e-14,0.48,10.32147328055961,4.0,4.1,4.52,0.5769616781207144,25.05,0.5987969741058015
gf;tiny;1,0.0,nan,0.35,1.597732861821217e-14,0.36,0.24148339577807418,4.0,4.09,3.9,0.6102626097049925,13.76,0.5745206281390126
gf;tiny;16,0.0,nan,0.02,0.0,1.1,5.896191384169057,4.0,4.1,5.23,1.0816164912987325,44.64,1.0918946877193663
gf;tiny;4,0.0,nan,0.09,0.0003448874459823486,0.41,13.127445422665907,4.0,4.1,4.12,0.7450989385561307,18.65,0.6821939906419526
gf;small;2,0.0,nan,0.69,0.00018432425693773954,0.55,0.1743151979762867,16.0,16.38,4.23,0.39657096319470664,23.38,0.45627759445231036
gf;small;8,0.0,nan,0.17,0.0,0.61,21.381242465895024,16.0,16.38,4.61,0.819277562488632,30.1,0.822312096979799
gf;small;1,0.0,nan,1.39,0.0,0.98,0.08534044556310733,16.0,16.38,4.17,0.48202662988019607,23.12,0.5594449960313974
gf;small;16,0.0,nan,0.09,0.0,1.25,5.879642549745771,16.0,16.38,5.18,0.8848655542491386,49.48,0.8791236864258086
gf;small;4,0.0,nan,0.35,0.0001549847828070862,0.54,8.813205254177895,16.0,16.38,4.32,1.404236193342884,23.92,1.4341994910119842
gf;huge;2,0.0,nan,138.82,1.1183096882085195e-06,52.88,0.08510379778086426,1024.0,1080.77,4.96,0.1758329545599266,1158.33,0.16216055505618648
gf;huge;8,0.0,nan,34.7,1.320445549087832e-06,10.87,0.5891267569740275,1024.0,1080.78,5.58,0.3209112102304988,723.18,0.31084918143755413
gf;huge;1,0.0,nan,277.64,2.047398629466049e-14,146.69,0.0005902700067038511,1024.0,1080.77,4.75,0.4707511531578488,1783.83,0.44970098674106856
gf;huge;16,0.0,nan,17.35,2.640877691916286e-06,8.86,0.6152796569698967,1024.0,1080.79,5.91,0.3504028959094581,677.1,0.3230693581905587
gf;huge;4,0.0,nan,69.41,1.1159837851235505e-06,20.57,0.1871920429483269,1024.0,1080.77,5.29,0.3608115802557678,865.78,0.3710617482169277
km;large;2,0.06,0.03921573166574963,83.23,0.0,28.01,0.1058633651786944,6.23,9.98,5.29,0.1017797166345566,457.87,0.08145650693308695
km;large;8,0.18,0.2741152708126912,20.86,1.7031620045663093e-14,2.95,2.6870334461325625,18.19,33.19,7.54,0.2520896908584303,199.97,0.26164079218817027
km;large;16,0.33,0.638707982578004,10.46,0.0,2.0,1.503619594295687,34.13,64.13,9.1,0.42974425312709563,177.73,0.428306601836145
km;large;4,0.09,0.0874086430594057,41.59,0.0,8.76,0.6723468787483379,10.22,17.72,6.17,0.2657789574924113,280.95,0.24639645708432445
km;standard;2,0.06,0.03223316480606505,45.75,0.0,15.54,0.2880270163125149,5.51,9.63,5.26,0.0,255.33,0.03337269431334425
km;standard;8,0.2,0.510955807331989,11.51,0.0,1.96,2.787661955020925,18.66,35.16,7.04,0.3727994531574103,123.44,0.39385020657975844
km;standard;1,0.04,0.025718925312517196,91.55,1.5521979226267683e-14,45.96,0.0024292203675257665,3.32,5.38,4.87,0.9201779852603151,460.56,0.9550844052842783
km;standard;16,0.36,0.659785661181708,5.77,0.0,1.86,1.194470877083506,36.19,69.19,8.14,0.3744870537935412,118.23,0.3583773897556956
km;standard;4,0.09,0.05942666528721654,22.94,0.0,5.07,0.02360190951131219,9.89,18.14,6.06,0.2664604060927515,160.88,0.3031902046904352
km;tiny;2,0.01,0.13426646546499815,1.48,1.49551271250389e-14,0.75,6.006618864484864,0.85,1.38,4.37,0.46289192987312067,19.81,0.5893259198794233
km;tiny;8,0.02,0.9921847384418805,0.37,0.0,0.53,10.00766056533784,2.54,4.66,4.78,0.738492131011235,26.45,0.7379234039705368
km;tiny;1,0.01,0.06566774326649293,2.96,1.501966740994788e-14,1.64,0.08956703530366415,0.56,0.83,4.33,1.4078006000461571,23.96,1.516548059831361
km;tiny;16,0.04,0.5057099219671253,0.19,0.0,1.11,2.36871556412877,4.8,9.05,5.42,1.217296657261458,46.21,1.2079544277756749
km;tiny;4,0.01,0.28344485093854277,0.75,1.488081021965771e-14,0.55,3.1143831817574306,1.41,2.47,4.48,1.5360548936416216,20.36,1.632540857409998
km;small;2,0.02,0.3763065010157501,6.97,0.0,2.59,1.7333897050239184,1.89,3.14,4.87,0.22846796728887972,51.33,0.2746155981713784
km;small;8,0.06,0.521365358353938,1.75,0.0,0.72,6.763376534312281,5.88,10.88,5.39,0.6046592713904697,40.63,0.5874841779026844
km;small;1,0.01,0.04117628897499681,13.89,0.0,7.11,0.012563209612584695,1.23,1.85,4.71,0.8083612788564146,77.84,0.79546509997679
km;small;16,0.1,0.5856214853116344,0.88,0.0,1.26,3.8546844917694765,11.19,21.19,5.92,0.7627457030610503,56.46,0.7107649563192714
km;small;4,0.03,0.12081337566254319,3.5,1.2696279932473434e-14,1.11,2.023052610636659,3.22,5.72,5.17,1.223318243778869,38.94,1.1564714008814025
km;huge;8,0.38,0.40035028713863313,86.01,0.0,10.35,0.2841222237322618,37.44,68.44,8.14,0.14993926563977086,745.18,0.12939220842144372
km;huge;16,0.67,0.43778891506357404,43.14,1.6471861106124783e-14,4.28,0.4521171106590589,70.38,132.38,11.21,0.5763644103247773,588.94,0.5778759004490899
km;huge;4,0.18,0.052886832753458395,172.12,0.0,34.95,0.13435511133705366,20.97,36.47,6.31,0.18475766460219722,1114.18,0.15497320243023416
lu;large;2,0.47,0.15838213482546049,4.66,1.9045028363460648e-14,10.9,0.27452649908024007,2730.66,2996.33,4.53,0.34826161637739317,84.07,0.37101886131721995
lu;large;8,0.47,0.135153591116053,1.17,0.0,6.2,0.5055378788870641,2730.66,2996.33,5.16,0.2572023877747504,64.74,0.28669645507478586
lu;large;1,0.47,0.09601553941456871,9.33,1.9045314232807614e-14,21.1,0.003609755985454255,2730.66,2996.33,4.49,0.8152786288518096,132.67,0.8396610570523773
lu;large;16,0.47,0.11588931496406732,0.58,0.0,7.54,0.8155623880840349,2730.66,2996.33,5.85,0.7298302819685941,90.87,0.7178197889425866
lu;large;4,0.47,0.1127640207259567,2.33,0.0,7.38,0.44935330413946334,2730.66,2996.33,4.72,0.781108056137909,63.96,0.8113270018919462
lu;standard;2,0.23,0.1339547784000683,1.91,1.1608160304983986e-14,4.94,0.7919089573485613,512.0,597.08,4.37,0.292781172264874,41.73,0.3330346334341358
lu;standard;8,0.23,0.09003122708784062,0.48,0.0,3.09,1.7918275393197725,512.0,597.08,4.91,0.5318112227715461,41.92,0.49988742642270234
lu;standard;1,0.23,0.10394788484520262,3.83,1.1608503189476828e-14,8.94,0.004284427080040003,512.0,597.08,4.33,1.1838784339223478,62.97,1.1720823087092493
lu;standard;16,0.23,0.09980450571079691,0.24,1.160243439801896e-14,3.96,2.6181974281309013,512.0,597.08,5.56,0.9896844384691267,64.2,0.9761522054332885
lu;standard;4,0.23,0.10250422742458735,0.96,0.0,3.48,1.5395389404126818,512.0,597.08,4.5,0.17793594306049443,38.4,0.2546230533662545
lu;tiny;2,0.02,1.8928893082483937,0.09,0.0,0.49,7.80773422102541,170.67,171.98,3.85,0.5033935469798878,13.6,0.7234337574264043
lu;tiny;8,0.02,0.8991672931621373,0.02,0.0,0.66,3.3256011350746317,170.67,171.98,4.46,0.7017907131241686,24.73,0.6216239702726089
lu;tiny;1,0.02,0.6773426647334064,0.17,0.0,0.51,0.2550958405641654,170.67,171.98,3.78,0.5480898432709187,13.38,0.8991680654593643
lu;tiny;16,0.02,0.9085505690273712,0.01,0.0,1.36,7.827065998380682,170.67,171.98,5.16,2.485054348356531,44.14,2.5579464783959818
lu;tiny;4,0.02,0.5097540649699661,0.04,1.5977190660619912e-14,0.58,6.802658005652833,170.67,171.98,4.05,0.2757173831689043,18.4,0.3368799354752626
lu;small;2,0.08,0.23386853614032493,0.57,1.9400742752834502e-14,1.72,0.05954185742718547,1365.33,1382.73,4.14,0.5232280219306054,22.93,0.6349347396622447
lu;small;8,0.08,0.329797459374675,0.14,0.0,1.38,5.2384651573768375,1365.33,1382.73,4.64,0.9543233696147029,30.43,0.8706164791887269
lu;small;1,0.08,0.23131818015040445,1.14,0.0,2.77,0.030538530098034873,1365.33,1382.73,4.09,0.8044669548702522,26.77,0.7655233340725223
lu;small;16,0.08,0.1637954419854889,0.07,0.0,2.01,2.4001023603314726,1365.33,1382.73,5.27,1.9974468351393406,50.22,2.0223063444129297
lu;small;4,0.08,0.2554122442863853,0.29,1.9394303493507828e-14,1.42,3.2928372248625646,1365.33,1382.73,4.26,0.5082470741071987,23.61,0.5042016756450959
lu;huge;2,0.85,0.056715675947898794,9.02,0.0,21.15,0.18352951040222049,853.33,1499.46,4.59,0.6690065788439353,149.48,0.6237077442524639
lu;huge;8,0.85,0.05682772956543991,2.26,1.969203279617087e-14,11.51,0.35060982261962903,853.33,1499.46,5.31,0.24477499529279054,103.8,0.26441498865787577
lu;huge;1,0.85,0.08898601855576256,18.04,0.0,41.03,0.004423800652089536,853.33,1499.46,4.51,0.621393697292497,250.19,0.5991951857877905
lu;huge;16,0.85,0.06807782920419647,1.13,0.0,13.42,0.8158786021683722,853.33,1499.46,6.05,0.6146257329786416,136.5,0.6047502284528684
lu;huge;4,0.85,0.07290561663917842,4.51,0.0,13.99,0.3318306631865904,853.33,1499.46,4.86,0.5365598687409613,109.59,0.5153498372835897
is;large;2,22.31,0.007121865981204115,28.78,1.0425692067869435e-06,38.02,0.0036133431522094306,256.0,256.02,4.62,0.17301038062283372,344.6,0.1647335994615746
is;large;8,22.31,0.008782350838749472,7.19,5.560286278788572e-06,23.36,0.2967978578956972,256.0,256.02,5.29,0.6296398489448551,235.61,0.6319208690208691
is;large;1,22.31,0.01135490799417006,57.55,1.2346555674709982e-14,40.27,0.0036601364173822516,256.0,256.02,4.41,0.5716010975937664,395.02,0.5757779445811837
is;large;16,22.31,0.00806309110457037,3.6,0.0,22.57,0.30385905459431817,256.0,256.02,5.99,0.41771094402673253,248.61,0.42471633881541787
is;large;4,22.31,0.011071340662104918,14.39,2.085125946406382e-06,27.07,0.0861799189871623,256.0,256.02,4.86,0.21105974801152974,259.99,0.24062668719661687
is;standard;2,10.95,0.014504001773552313,13.9,0.0,12.18,0.24032335605417365,128.0,128.01,4.56,0.23629507710112058,143.72,0.22180553872575703
is;standard;8,10.95,0.019643834762793022,3.47,0.0,10.14,0.42763009297389865,128.0,128.01,5.05,0.12523871921458662,113.83,0.1316746191217837
is;standard;1,10.96,0.02247348777532061,27.8,1.2780760698941635e-14,19.73,0.004718955857908909,128.0,128.01,4.45,0.6622962468202084,202.69,0.6596220638123129
is;standard;16,10.95,0.03195022229391051,1.74,0.0,10.97,0.9138369171450497,128.0,128.01,5.74,0.2677290257186659,135.09,0.29169930575017156
is;standard;4,10.95,0.02594121957463834,6.95,0.0,10.27,0.4607690911159283,128.0,128.01,4.75,0.34960538143594266,116.6,0.3500469397181734
is;tiny;2,2.74,0.023600989602448084,3.1,0.0,3.09,0.04086876124911428,32.0,32.01,4.4,0.36347114947750936,42.0,0.3874338631580848
is;tiny;8,2.74,0.021648358550752984,0.78,1.4324866903884695e-14,2.88,1.556666156320901,32.0,32.01,4.83,0.27871605649624437,46.1,0.31147279440838993
is;tiny;1,2.74,0.028317283256818485,6.2,0.0,4.68,0.02151718857947389,32.0,32.01,4.33,0.5105828766450297,54.33,0.5364341568674663
is;tiny;16,2.74,0.02045519378114161,0.39,1.432205804847825e-14,3.57,2.621199341198342,32.0,32.01,5.42,0.8185466789276427,68.02,0.8361975295573535
is;tiny;4,2.74,0.02478978699297177,1.55,0.0,2.82,1.643250520875868,32.0,32.01,4.5,0.769607970293732,38.45,0.7823404005810121
is;small;2,5.48,0.02519096073878256,6.55,0.0,6.09,0.645916151097085,64.0,64.01,4.51,0.20339883244366885,74.56,0.21786512693006008
is;small;8,5.48,0.048807063089642805,1.64,0.0,5.29,1.4650392026893562,64.0,64.01,4.95,0.4057277198676188,67.11,0.4074456886257923
is;small;1,5.48,0.034608878971245864,13.11,0.0,9.55,0.010885098814346275,64.0,64.01,4.42,0.7208221370650933,104.11,0.7260177185960642
is;small;16,5.47,0.02766581592348975,0.82,1.3549748399072902e-14,6.08,1.6364036007100802,64.0,64.01,5.63,0.5788696454559219,87.46,0.5809167408156265
is;small;4,5.48,0.020718791392339446,3.28,0.0,5.3,0.7017405098506363,64.0,64.01,4.62,0.5901554189818886,67.25,0.5683098778316551
is;huge;2,46.52,0.0009453117203390791,57.52,0.0,61.6,0.07404183050017302,512.0,512.03,4.66,0.16749409555879233,622.75,0.18223777714459785
is;huge;8,46.5,0.000756587853485409,14.38,0.0,42.32,0.09522560995889946,512.0,512.03,5.21,0.5946671782083226,425.09,0.6004841678863438
is;huge;1,46.51,0.0009933499259094675,115.03,0.0,80.34,0.001146995389858216,512.0,512.03,4.62,0.38719791818178007,824.87,0.40750828286344576
is;huge;16,46.51,0.0009142563145807179,7.19,1.2353585105294204e-14,42.29,0.22753678019478318,512.0,512.03,5.92,0.4014314431047279,446.8,0.3953387226639876
is;huge;4,46.51,0.001213004385770991,28.76,1.0431845701081663e-06,46.4,0.10159076999515056,512.0,512.03,4.89,0.25932102065092244,482.23,0.2686425952551628
